n,q,p_in,p_out,1,2,3,4,5
60,4,0.63,0.0025125628140703,0.5667,0.6,0.75,0.85,1.0
60,4,0.64,0.0025125628140703,0.8,1.0,0.8333,0.8833,0.8333
60,4,0.65,0.0025125628140703,0.9833,0.7667,0.5333,0.4833,0.5167
60,4,0.66,0.0025125628140703,0.8,0.55,0.75,0.8,0.55
60,4,0.67,0.0025125628140703,0.8,0.5667,0.8333,0.8167,0.5667
60,4,0.68,0.0025125628140703,0.7833,0.6167,0.7833,0.75,0.7167
60,4,0.69,0.0025125628140703,0.75,0.5833,0.6,1.0,0.4833
60,4,0.7,0.0025125628140703,0.8167,0.8167,0.5833,0.75,0.5667
60,4,0.71,0.0025125628140703,0.55,0.7833,1.0,0.8167,0.8167
60,4,0.72,0.0025125628140703,0.6,0.8167,1.0,0.8167,0.7667
60,4,0.73,0.0025125628140703,0.55,0.7833,0.7833,0.6167,0.7833
60,4,0.74,0.0025125628140703,1.0,0.7667,0.7667,0.7667,0.7167
60,4,0.75,0.0025125628140703,0.85,0.75,0.5833,0.6,0.7167
60,4,0.76,0.0025125628140703,0.8,0.8167,0.5667,0.4667,0.8
60,4,0.77,0.0025125628140703,0.5,0.75,0.7667,0.8333,0.7833
60,4,0.78,0.0025125628140703,0.5333,1.0,0.8,0.8,0.75
60,4,0.79,0.0025125628140703,0.5667,0.8333,0.7667,0.8,0.6
60,4,0.8,0.0025125628140703,0.8,0.7833,0.7667,0.8,0.7833
60,4,0.81,0.0025125628140703,0.7833,0.8333,0.6,0.8,0.55
60,4,0.82,0.0025125628140703,1.0,0.7833,0.8,0.8167,0.7833
60,4,0.83,0.0025125628140703,0.8667,0.3167,0.8167,0.7833,0.7833
60,4,0.84,0.0025125628140703,0.75,0.7667,0.7667,0.6,0.55
60,4,0.85,0.0025125628140703,0.5667,0.8,0.8,0.8,0.8
60,4,0.86,0.0025125628140703,0.55,0.85,0.3,0.7333,0.7667
60,4,0.87,0.0025125628140703,0.6,0.75,0.9,0.55,0.7833
60,4,0.88,0.0025125628140703,0.7333,0.8667,0.3,0.85,0.7333
60,4,0.89,0.0025125628140703,0.5167,0.55,0.7833,1.0,0.85
60,4,0.9,0.0025125628140703,1.0,0.7667,0.9833,0.3167,0.85
60,4,0.91,0.0025125628140703,0.7833,0.75,0.5167,0.5833,0.8
60,4,0.92,0.0025125628140703,0.8,0.8,0.75,0.85,0.7833
60,4,0.93,0.0025125628140703,0.5167,0.7833,1.0,0.5833,0.7667
60,4,0.94,0.0025125628140703,0.6,0.8167,0.7833,0.8333,0.5167
60,4,0.95,0.0025125628140703,0.5333,0.55,0.7667,0.75,0.7667
60,4,0.96,0.0025125628140703,0.7333,0.5833,0.8333,0.5833,0.8167
60,4,0.97,0.0025125628140703,0.5333,1.0,0.5667,0.7667,0.8
60,4,0.98,0.0025125628140703,0.8,0.7333,0.6,0.5167,0.7833
60,4,0.99,0.0025125628140703,1.0,0.7833,0.7833,0.7667,0.8
60,4,1.0,0.0025125628140703,0.5833,0.75,1.0,0.75,0.85
75,5,0.01,0.0025125628140703,0.3067,0.3733,0.3333,0.3333,0.4
75,5,0.02,0.0025125628140703,0.32,0.3067,0.3467,0.3067,0.28
75,5,0.03,0.0025125628140703,0.3333,0.36,0.3733,0.3733,0.3467
